Store,Dept,Date,forecast,lower_95,upper_95,method,ci_width_pct,forecast_raw,lower_95_raw,forecast_quartile
23,10,2012-11-23,30900.235910025007,26540.53035004279,36468.76101814525,SARIMAX,32.129951036656735,30900.235910025007,26540.53035004279,Q4_lớn
23,6,2012-11-02,5074.022204215632,2426.425815057586,9271.482834278544,SARIMAX,134.9039626498659,5074.022204215632,2426.425815057586,Q2
23,6,2012-11-09,4769.824510890234,2122.228121732188,7561.722534702719,SARIMAX,114.03971782507594,4769.824510890234,2122.228121732188,Q2
23,6,2012-11-16,4668.631031599362,1907.834901487182,7460.529055411847,SARIMAX,118.93623883193108,4668.631031599362,1907.834901487182,Q2
23,6,2012-11-23,19768.86495868262,17121.268569524575,22560.762982495107,SARIMAX,27.515461430583898,19768.86495868262,17121.268569524575,Q2
23,12,2012-11-02,4715.568766453152,3498.983889330074,6014.742273731727,SARIMAX,53.350051902517336,4715.568766453152,3498.983889330074,Q2
23,12,2012-11-09,4755.540138788634,3247.209837926845,6054.713646067209,SARIMAX,59.0364864180394,4755.540138788634,3247.209837926845,Q2
23,12,2012-11-16,4676.754659339245,3460.169782216168,5975.92816661782,SARIMAX,53.79282360638287,4676.754659339245,3460.169782216168,Q2
23,12,2012-11-23,4523.058041748702,3306.473164625624,5822.231549027277,SARIMAX,55.62074068430508,4523.058041748702,3306.473164625624,Q2
23,16,2012-11-02,3488.5291042362355,0.0,26096.989125800064,SARIMAX,1064.3404910182974,3488.5291042362355,-11032.838671544096,Q2
23,16,2012-11-09,3455.176932110869,0.0,26063.636953674697,SARIMAX,1226.4317932003896,3455.176932110869,-16311.751453058843,Q2
23,16,2012-11-16,2913.400375733149,0.0,25521.860397296976,SARIMAX,1471.8583429551404,2913.400375733149,-17359.266096617783,Q2
23,16,2012-11-23,5002.124915292076,0.0,27610.584936855903,SARIMAX,847.1477446952008,5002.124915292076,-14764.80346987764,Q2
23,17,2012-11-02,29035.827064209905,22115.719826839675,36597.39499651818,SARIMAX,49.87519431650317,29035.827064209905,22115.719826839675,Q4_lớn
23,17,2012-11-09,30851.580827438684,23931.473590068454,37536.970213074674,SARIMAX,44.099836242121526,30851.580827438684,23931.473590068454,Q4_lớn
23,17,2012-11-16,28690.30553833668,21118.95973467085,35375.69492397267,SARIMAX,49.69182071014065,28690.30553833668,21118.95973467085,Q4_lớn
23,17,2012-11-23,33662.41632746214,26742.30909009191,40347.805713098125,SARIMAX,40.41746881939285,33662.41632746214,26742.30909009191,Q4_lớn
23,18,2012-11-02,15046.115781068243,3328.535506860817,26349.981716687835,SARIMAX,153.00590893228218,15046.115781068243,3328.535506860817,Q4_lớn
23,18,2012-11-09,15838.556576076724,4120.976301869296,29392.73127940531,SARIMAX,159.5584474895119,15838.556576076724,4120.976301869296,Q4_lớn
23,18,2012-11-16,24183.2007370318,12465.620462824374,34934.29605049755,SARIMAX,92.9102637487801,24183.2007370318,12465.620462824374,Q4_lớn
23,18,2012-11-23,39008.483578200256,27271.555557260028,52562.65828152884,SARIMAX,64.834877965886,39008.483578200256,27271.555557260028,Q4_lớn
23,23,2012-11-02,51571.52622719081,41742.8179974406,61572.118156989774,SARIMAX,38.45009370518548,51571.52622719081,41742.8179974406,Q4_lớn
23,23,2012-11-09,49110.69832441402,39281.990094663815,59111.29025421299,SARIMAX,40.37674241274551,49110.69832441402,39281.990094663815,Q4_lớn
23,23,2012-11-16,44916.155181230846,35087.44695148064,55495.515848032206,SARIMAX,45.43592124973222,44916.155181230846,35087.44695148064,Q4_lớn
23,23,2012-11-23,63432.95954440306,53589.05943028863,73448.02069262702,SARIMAX,31.307007279767735,63432.95954440306,53589.05943028863,Q4_lớn
23,27,2012-11-02,5186.981936346681,4025.4285337311753,6359.123392689902,SARIMAX,44.99138203288992,5186.981936346681,4025.4285337311753,Q2
23,27,2012-11-09,5065.166643668634,3903.613241053128,6237.308100011855,SARIMAX,46.07340731574553,5065.166643668634,3903.613241053128,Q2
23,27,2012-11-16,3980.0491337337926,2697.6203782361745,5152.1905900770125,SARIMAX,61.67185703906471,3980.0491337337926,2697.6203782361745,Q2
23,27,2012-11-23,4978.240321852211,3816.686919236705,6150.381778195431,SARIMAX,46.87790681206906,4978.240321852211,3816.686919236705,Q2
23,31,2012-11-02,4940.22102095653,3850.6369343836686,6430.204153784277,SARIMAX,52.2156237232712,4940.22102095653,3850.6369343836686,Q2
23,31,2012-11-09,4795.027703606979,3705.443617034118,6404.379957789184,SARIMAX,56.28614697522679,4795.027703606979,3705.443617034118,Q2
23,31,2012-11-16,3626.355286726041,2536.771200153179,5235.707540908245,SARIMAX,74.42559063736223,3626.355286726041,2536.771200153179,Q2
23,31,2012-11-23,6202.32398505548,5112.739898482619,7695.291345917072,SARIMAX,41.638448002025044,6202.32398505548,5112.739898482619,Q2
23,32,2012-11-02,8476.035120108694,5650.677427265822,11628.547394057823,SARIMAX,70.52672484343532,8476.035120108694,5650.677427265822,Q3
23,32,2012-11-09,11338.54008123869,8513.182388395819,14491.05235518782,SARIMAX,52.721690129078254,11338.54008123869,8513.182388395819,Q3
23,32,2012-11-16,11900.0000091187,9074.642316275827,14909.373769419755,SARIMAX,49.03135671153702,11900.0000091187,9074.642316275827,Q3
23,32,2012-11-23,14532.860412839607,11718.218774776356,17542.234173140663,SARIMAX,40.074804497666946,14532.860412839607,11718.218774776356,Q3
23,33,2012-11-02,11419.4136404256,7211.799385047514,16162.09331898658,SARIMAX,78.37787662104067,11419.4136404256,7211.799385047514,Q3
23,33,2012-11-09,11228.531620686388,7020.917365308302,16413.518591937485,SARIMAX,83.64941689548382,11228.531620686388,7020.917365308302,Q3
23,33,2012-11-16,9516.83931162991,5309.225056251824,14701.82628288101,SARIMAX,98.69454468093308,9516.83931162991,5309.225056251824,Q3
23,33,2012-11-23,16174.355771053351,11966.741515675263,20917.035449614334,SARIMAX,55.33632412090923,16174.355771053351,11966.741515675263,Q3
23,38,2012-11-02,43803.73068002191,34719.878079859394,56420.07904357413,SARIMAX,49.539618262724375,43803.73068002191,34719.878079859394,Q4_lớn
23,38,2012-11-09,44181.27262918015,35097.42002901764,54635.9927772541,SARIMAX,44.223653112545094,44181.27262918015,35097.42002901764,Q4_lớn
23,38,2012-11-16,52642.44096718306,43558.588367020544,63041.734750757874,SARIMAX,37.01033999521981,52642.44096718306,43558.588367020544,Q4_lớn
23,38,2012-11-23,38704.56752330618,29686.82650863077,49103.861306880994,SARIMAX,50.1672955951727,38704.56752330618,29686.82650863077,Q4_lớn
23,36,2012-11-02,2985.566222923949,513.9430053939491,6065.746951006271,SARIMAX,185.9548082700071,2985.566222923949,513.9430053939491,Q2
23,36,2012-11-09,3018.775392554844,547.1521750248435,6098.956120637165,SARIMAX,183.90914273730482,3018.775392554844,547.1521750248435,Q2
23,36,2012-11-16,2976.608382910641,342.3985793047518,6056.789110992962,SARIMAX,191.9765651570349,2976.608382910641,342.3985793047518,Q2
23,36,2012-11-23,3667.0249713379576,1195.4017538079574,6973.846671312653,SARIMAX,157.578553805058,3667.0249713379576,1195.4017538079574,Q2
23,45,2012-09-14,15.218614416018704,0.0,73.54734305385034,SARIMAX,593.1332686037221,15.218614416018704,-16.719322068078636,Q1_nhỏ
23,45,2012-09-21,19.40427802927306,0.0,77.7330066671047,SARIMAX,464.4691260104109,19.40427802927306,-12.393873904090055,Q1_nhỏ
23,45,2012-09-28,12.362447977682672,0.0,70.69117661551432,SARIMAX,774.2662519054444,12.362447977682672,-25.027085985049705,Q1_nhỏ
23,45,2012-10-05,15.873000071645864,0.0,74.2017287094775,SARIMAX,603.0256546873375,15.873000071645864,-21.516533891086507,Q1_nhỏ
23,56,2012-11-02,638.674362133401,0.0,10517.115026123767,SARIMAX,2554.6018542113775,638.674362133401,-5798.472071308783,Q1_nhỏ
23,56,2012-11-09,380.40869192969245,0.0,10258.84935592006,SARIMAX,5605.422087480468,380.40869192969245,-11064.663484202449,Q1_nhỏ
23,56,2012-11-16,1049.6826377574046,0.0,15830.79844711641,SARIMAX,2021.3978472705776,1049.6826377574046,-5387.463795684779,Q1_nhỏ
23,56,2012-11-23,2376.1437402829947,0.0,12254.584404273362,SARIMAX,686.6414190704386,2376.1437402829947,-4061.0026931591888,Q1_nhỏ
23,55,2012-11-02,11952.177521146234,4269.669613038532,18002.553176330675,SARIMAX,114.89859098055915,11952.177521146234,4269.669613038532,Q4_lớn
23,55,2012-11-09,20952.316942991147,13269.809034883445,27002.69259817559,SARIMAX,65.54350815071072,20952.316942991147,13269.809034883445,Q4_lớn
23,55,2012-11-16,15729.28692991672,8046.7790218090195,22283.453726604333,SARIMAX,90.51061734856847,15729.28692991672,8046.7790218090195,Q4_lớn
23,55,2012-11-23,42144.241313947234,34461.733405839535,48194.61696913168,SARIMAX,32.585433110519375,42144.241313947234,34461.733405839535,Q4_lớn
23,82,2012-11-02,24448.86142156067,20622.825327823863,29320.3821002115,SARIMAX,35.574485954252005,24448.86142156067,20622.825327823863,Q4_lớn
23,82,2012-11-09,27174.38170053025,23183.34885235279,32112.62556351078,SARIMAX,32.859171588745866,27174.38170053025,23183.34885235279,Q4_lớn
23,82,2012-11-16,28226.32069759644,24404.51528987093,33097.84137624727,SARIMAX,30.79865129965948,28226.32069759644,24404.51528987093,Q4_lớn
23,82,2012-11-23,36983.44925148336,33161.64384375786,41854.96993013419,SARIMAX,23.50599055069924,36983.44925148336,33161.64384375786,Q4_lớn
23,92,2012-11-02,81408.52704560381,70745.78879532489,92118.2895181213,SARIMAX,26.253393223567183,81408.52704560381,70745.78879532489,Q4_lớn
23,92,2012-11-09,82092.07250177441,71429.33425149549,93293.99582488288,SARIMAX,26.634315479018746,82092.07250177441,71429.33425149549,Q4_lớn
23,92,2012-11-16,77817.17321441114,65901.71111363231,89019.09653751962,SARIMAX,29.70730555862206,77817.17321441114,65901.71111363231,Q4_lớn
23,92,2012-11-23,74704.30876664436,64041.57051636543,85414.07123916184,SARIMAX,28.609461857893915,74704.30876664436,64041.57051636543,Q4_lớn
23,80,2012-11-02,1599.6574136683646,1223.7848779102048,2041.5816222848955,SARIMAX,51.123242851061704,1599.6574136683646,1223.7848779102048,Q1_nhỏ
23,80,2012-11-09,1620.900222914243,1245.0276871560832,2121.5610325846724,SARIMAX,54.07694644230819,1620.900222914243,1245.0276871560832,Q1_nhỏ
23,80,2012-11-16,1652.267579734235,1307.2583467242798,2094.191788350766,SARIMAX,47.62748184849473,1652.267579734235,1307.2583467242798,Q1_nhỏ
23,80,2012-11-23,1704.3042715044912,1358.523455925831,2146.228480121022,SARIMAX,46.21856773848468,1704.3042715044912,1358.523455925831,Q1_nhỏ
23,93,2012-11-02,2349.891039260934,1479.7713648260485,3383.6750100829117,SARIMAX,81.02093303252313,2349.891039260934,1479.7713648260485,Q1_nhỏ
23,93,2012-11-09,2097.292009058438,1115.081277285331,3105.177405110536,SARIMAX,94.88884329076532,2097.292009058438,1115.081277285331,Q1_nhỏ
23,93,2012-11-16,2006.701188616616,1139.4556438570687,3014.586584668713,SARIMAX,93.44345592899788,2006.701188616616,1139.4556438570687,Q1_nhỏ
23,93,2012-11-23,2085.841877839377,1218.5963330798304,3093.727273891475,SARIMAX,89.89803880790821,2085.841877839377,1218.5963330798304,Q1_nhỏ
23,97,2012-11-02,7583.387920723452,5379.34602487965,9150.207014670526,SARIMAX,49.72528148647231,7583.387920723452,5379.34602487965,Q2
23,97,2012-11-09,7290.447894632754,5743.59788605419,8942.20942139469,SARIMAX,43.87400584393896,7290.447894632754,5743.59788605419,Q2
23,97,2012-11-16,7106.321657794185,5559.47164921562,8673.140751741259,SARIMAX,43.81548222082769,7106.321657794185,5559.47164921562,Q2
23,97,2012-11-23,6747.633048173997,5200.7830395954325,8314.452142121072,SARIMAX,46.14461219654263,6747.633048173997,5200.7830395954325,Q2
23,98,2012-11-02,126.1060904135074,0.0,318.11718241252424,SARIMAX,308.51392247778347,126.1060904135074,-70.93766360556756,Q1_nhỏ
23,98,2012-11-09,108.30892522312143,0.0,300.3200172221383,SARIMAX,329.3566509065835,108.30892522312143,-56.40263152565032,Q1_nhỏ
23,98,2012-11-16,100.1280701647878,0.0,310.70663021825766,SARIMAX,407.1009392288218,100.1280701647878,-96.91568385428717,Q1_nhỏ
23,98,2012-11-23,91.76152149745896,0.0,283.7726134964758,SARIMAX,388.7497100379563,91.76152149745896,-72.9500352513128,Q1_nhỏ
24,11,2012-11-02,17427.76601742096,5611.674604644812,44561.40558220293,SARIMAX,223.49239104210835,17427.76601742096,5611.674604644812,Q3
24,11,2012-11-09,13386.649593302676,0.0,40520.28915808465,SARIMAX,306.74952923679024,13386.649593302676,-543.195449950008,Q3
24,11,2012-11-16,15247.93652791882,3431.8451151426725,42381.5760927008,SARIMAX,255.44263583627566,15247.93652791882,3431.8451151426725,Q3
24,11,2012-11-23,14058.759660781014,128.91461752832947,41192.399225562986,SARIMAX,292.08469024893645,14058.759660781014,128.91461752832947,Q3
24,3,2012-11-02,6120.950254511683,764.4831610763067,11363.73966394014,SARIMAX,173.163578564476,6120.950254511683,764.4831610763067,Q2
24,3,2012-11-09,7942.929755385836,2586.46266195046,13185.719164814293,SARIMAX,133.44265691984535,7942.929755385836,2586.46266195046,Q2
24,3,2012-11-16,6764.118869494479,1407.6517760591032,10698.830914153015,SARIMAX,137.3597850267864,6764.118869494479,1407.6517760591032,Q2
24,3,2012-11-23,10274.912625361738,5014.6038792655,16407.622145119458,SARIMAX,110.88189925559446,10274.912625361738,5014.6038792655,Q2
24,30,2012-11-02,3147.155173121326,2051.339316520767,4591.005844792872,SARIMAX,80.6972134695628,3147.155173121326,2051.339316520767,Q2
24,30,2012-11-09,3028.405293546148,1932.5894369455896,4093.0462102736415,SARIMAX,71.3397502617042,3028.405293546148,1932.5894369455896,Q2
24,30,2012-11-16,2906.954190604136,2043.8574342163995,3971.595107331629,SARIMAX,66.31469045319214,2906.954190604136,2043.8574342163995,Q2
24,30,2012-11-23,2967.8164564327444,2098.9017225396874,4032.4573731602377,SARIMAX,65.15078270522987,2967.8164564327444,2098.9017225396874,Q2
24,29,2012-11-02,5821.31535529772,4666.039679510282,7112.699361821409,SARIMAX,42.029327273681034,5821.31535529772,4666.039679510282,Q2
24,29,2012-11-09,5228.726941557291,4073.451265769853,6829.638774310074,SARIMAX,52.71240092180709,5228.726941557291,4073.451265769853,Q2
24,29,2012-11-16,5462.0648013143455,4306.789125526908,6753.448807838035,SARIMAX,44.793677323681386,5462.0648013143455,4306.789125526908,Q2
24,29,2012-11-23,6869.796464572952,5776.349732984257,8161.180471096641,SARIMAX,34.71472190494704,6869.796464572952,5776.349732984257,Q2
24,19,2012-11-02,51.98497887298628,0.0,141.88227731090564,SARIMAX,313.0618249063777,51.98497887298628,-20.862846226060107,Q1_nhỏ
24,19,2012-11-09,53.646016243801895,0.0,141.06575888933406,SARIMAX,298.7501756257538,53.646016243801895,-19.201808855244494,Q1_nhỏ
24,19,2012-11-16,52.23012073245996,0.0,139.64986337799212,SARIMAX,306.84893218134096,52.23012073245996,-20.61770436658643,Q1_nhỏ
24,19,2012-11-23,53.12862093794885,0.0,140.548363583481,SARIMAX,313.9528908686101,53.12862093794885,-26.250477729835097,Q1_nhỏ
24,35,2012-11-02,2774.8021951689,1689.5891340626683,4482.001680820849,SARIMAX,100.63465250315649,2774.8021951689,1689.5891340626683,Q2
24,35,2012-11-09,2939.438364033996,1854.225302927764,4630.597614533793,SARIMAX,94.45247587351413,2939.438364033996,1854.225302927764,Q2
24,35,2012-11-16,3195.341451580983,2110.1283904747515,4886.500702080781,SARIMAX,86.8881261572951,3195.341451580983,2110.1283904747515,Q2
24,35,2012-11-23,3263.159638635699,2122.5476224941126,4954.318889135497,SARIMAX,86.78004082648329,3263.159638635699,2122.5476224941126,Q2
24,50,2012-11-02,1129.973217147652,456.2973115031416,1766.372308615596,SARIMAX,115.93858838702624,1129.973217147652,456.2973115031416,Q1_nhỏ
24,50,2012-11-09,961.6427940953058,306.20299247868843,1598.04188556325,SARIMAX,134.33666856516066,961.6427940953058,306.20299247868843,Q1_nhỏ
24,50,2012-11-16,1119.1146185941766,463.6748169775592,1758.2466534463929,SARIMAX,115.67821695467306,1119.1146185941766,463.6748169775592,Q1_nhỏ
24,50,2012-11-23,955.18513197845,299.74533036183254,1591.584223446394,SARIMAX,135.24487032255297,955.18513197845,299.74533036183254,Q1_nhỏ
24,40,2012-11-02,46563.94375908362,42419.85024930863,51757.09954305641,SARIMAX,20.052531078676697,46563.94375908362,42419.85024930863,Q4_lớn
24,40,2012-11-09,47194.793102730255,41807.43329978451,51299.77623660853,SARIMAX,20.11311484332978,47194.793102730255,41807.43329978451,Q4_lớn
24,40,2012-11-16,46403.65446626435,41016.29466331861,50508.63760014263,SARIMAX,20.456024522217316,46403.65446626435,41016.29466331861,Q4_lớn
24,40,2012-11-23,46523.09104102565,42410.87615415247,50628.07417490392,SARIMAX,17.662622660874455,46523.09104102565,42410.87615415247,Q4_lớn
24,72,2012-11-02,63706.1950081393,48860.16451515597,82303.33079378284,SARIMAX,52.49594058215855,63706.1950081393,48860.16451515597,Q4_lớn
24,72,2012-11-09,53696.655596107805,36997.32229262907,72293.79138175133,SARIMAX,65.73308653450053,53696.655596107805,36997.32229262907,Q4_lớn
24,72,2012-11-16,53614.550164979446,36915.21686150071,74361.65355057007,SARIMAX,69.84379533884264,53614.550164979446,36915.21686150071,Q4_lớn
24,72,2012-11-23,169442.58474599564,152743.25144251692,188039.7205316392,SARIMAX,20.83093169408019,169442.58474599564,152743.25144251692,Q4_lớn
24,71,2012-11-02,4110.70233519397,1997.036174017956,6603.1138987732165,SARIMAX,112.05086987982835,4110.70233519397,1997.036174017956,Q2
24,71,2012-11-09,4024.592150744248,1910.925989568234,6517.003714323495,SARIMAX,114.44831059225422,4024.592150744248,1910.925989568234,Q2
24,71,2012-11-16,4199.236968460243,2262.091992599304,6691.6485320394895,SARIMAX,105.48479575479628,4199.236968460243,2262.091992599304,Q2
24,71,2012-11-23,6728.990677802804,4791.845701941865,9221.40224138205,SARIMAX,65.8279488193102,6728.990677802804,4791.845701941865,Q2
24,94,2012-11-02,43924.067806974585,37811.52433390642,52038.086311774015,SARIMAX,32.38899010990189,43924.067806974585,37811.52433390642,Q4_lớn
24,94,2012-11-09,49004.72944929972,42892.18597623155,57118.74795409915,SARIMAX,29.030997901103394,49004.72944929972,42892.18597623155,Q4_lớn
24,94,2012-11-16,47620.64830243692,41508.10482936876,55734.66680723635,SARIMAX,29.874775932312463,47620.64830243692,41508.10482936876,Q4_lớn
24,94,2012-11-23,52989.925013740685,46877.38154067252,61103.94351854012,SARIMAX,26.847673353337548,52989.925013740685,46877.38154067252,Q4_lớn
25,1,2012-11-02,30860.9906095968,14002.556398307484,43817.1661750079,SARIMAX,96.60937380094666,30860.9906095968,14002.556398307484,Q3
25,1,2012-11-09,17187.897408134304,2003.1214323704155,43633.49762954536,SARIMAX,242.20749757019755,17187.897408134304,2003.1214323704155,Q3
25,1,2012-11-16,15903.667179195923,718.8912034320365,28859.842744607027,SARIMAX,176.94630567965504,15903.667179195923,718.8912034320365,Q3
25,1,2012-11-23,15732.207834584522,547.4318588206334,42177.80805599558,SARIMAX,264.6187784632352,15732.207834584522,547.4318588206334,Q3
25,6,2012-11-02,581.9901900127061,0.0,3173.884321536594,SARIMAX,747.4428522434648,581.9901900127061,-1176.159754471537,Q2
25,6,2012-11-09,159.31281837546112,0.0,3136.8668272592945,SARIMAX,2972.5818685896247,159.31281837546112,-1598.8371261087825,Q2
25,6,2012-11-16,0.0,0.0,2936.141757397688,SARIMAX,11435.51433071058,-41.41225148614552,-1799.562195970389,Q2
25,6,2012-11-23,12786.12007613119,10839.922195417965,15378.014207655078,SARIMAX,35.49233063053045,12786.12007613119,10839.922195417965,Q2
25,10,2012-11-02,23628.694983902704,18005.763465187672,30333.47841005008,SARIMAX,52.17264412300718,23628.694983902704,18005.763465187672,Q4_lớn
25,10,2012-11-09,23147.35542390329,17524.42390518826,29838.30061125703,SARIMAX,53.197769164389086,23147.35542390329,17524.42390518826,Q4_lớn
25,10,2012-11-16,22810.110623149245,17187.179104434217,29501.055810502985,SARIMAX,53.98429191996909,22810.110623149245,17187.179104434217,Q4_lớn
25,10,2012-11-23,25381.8960024822,19626.365263639324,32072.84118983594,SARIMAX,49.036825007002726,25381.8960024822,19626.365263639324,Q4_lớn
25,16,2012-11-02,4725.51518280566,0.0,17208.074165059104,SARIMAX,479.63951275718796,4725.51518280566,-5457.363833016901,Q2
25,16,2012-11-09,4491.757826830374,0.0,16974.31680908382,SARIMAX,471.4247625935433,4491.757826830374,-4200.941862328172,Q2
25,16,2012-11-16,3922.704314205933,0.0,17310.069460145598,SARIMAX,562.8786435708664,3922.704314205933,-4769.995374952614,Q2
25,16,2012-11-23,3401.004096374926,0.0,15883.563078628373,SARIMAX,622.6178525918964,3401.004096374926,-5291.69559278362,Q2
25,12,2012-11-02,2717.6530338824045,2018.2368125123407,3389.778307899733,SARIMAX,50.46786614360501,2717.6530338824045,2018.2368125123407,Q2
25,12,2012-11-09,2995.9557749052246,2289.6274274757,3668.081048922553,SARIMAX,46.01047962700515,2995.9557749052246,2289.6274274757,Q2
25,12,2012-11-16,2880.7899598022072,2181.3737384321435,3874.5121888375393,SARIMAX,58.773408475835055,2880.7899598022072,2181.3737384321435,Q2
25,12,2012-11-23,2830.276145572644,2130.8599242025803,3502.4014195899726,SARIMAX,48.45963520318938,2830.276145572644,2130.8599242025803,Q2
25,18,2012-11-02,12017.635843452004,7838.625052608173,16748.3229762386,SARIMAX,74.13852474557227,12017.635843452004,7838.625052608173,Q3
25,18,2012-11-09,11973.837544881191,7794.82675403736,17228.782359614328,SARIMAX,78.78807082705059,11973.837544881191,7794.82675403736,Q3
25,18,2012-11-16,17995.569527656375,13816.558736812543,22726.25666044297,SARIMAX,49.510508183348215,17995.569527656375,13816.558736812543,Q3
25,18,2012-11-23,39810.6627461208,35631.65195527697,45065.60756085393,SARIMAX,23.697057408310094,39810.6627461208,35631.65195527697,Q3
25,17,2012-11-02,11156.613007645634,9324.789694397889,13312.92473497847,SARIMAX,35.7468260111515,11156.613007645634,9324.789694397889,Q3
25,17,2012-11-09,12086.976285569424,10319.584096814026,14243.28801290226,SARIMAX,32.46224550612152,12086.976285569424,10319.584096814026,Q3
25,17,2012-11-16,11656.906969393363,9889.514780637965,13819.657971676834,SARIMAX,33.71514589039735,11656.906969393363,9889.514780637965,Q3
25,17,2012-11-23,15941.19832398577,14173.80613523037,18103.94932626924,SARIMAX,24.654000980123428,15941.19832398577,14173.80613523037,Q3
25,23,2012-11-02,16905.941192295246,13798.143274106598,20502.941755579268,SARIMAX,39.65942153240383,16905.941192295246,13798.143274106598,Q3
25,23,2012-11-09,15889.30324693713,12781.505328748482,19486.30381022115,SARIMAX,42.19693196909125,15889.30324693713,12781.505328748482,Q3
25,23,2012-11-16,16628.124289122177,13520.32637093353,20225.1248524062,SARIMAX,40.322037319981,16628.124289122177,13520.32637093353,Q3
25,23,2012-11-23,24238.161144873804,21130.36322668516,27835.161708157822,SARIMAX,27.662158203328385,24238.161144873804,21130.36322668516,Q3
25,27,2012-11-02,1289.2630047694709,894.0710185461313,1705.5587888624414,SARIMAX,62.941988354145764,1289.2630047694709,894.0710185461313,Q1_nhỏ
25,27,2012-11-09,1073.2446816016234,530.9219032220227,1489.540465694594,SARIMAX,89.3196657673632,1073.2446816016234,530.9219032220227,Q1_nhỏ
25,27,2012-11-16,1007.7934083703894,612.6014221470499,1424.08919246336,SARIMAX,80.5212421093816,1007.7934083703894,612.6014221470499,Q1_nhỏ
25,27,2012-11-23,1681.2547180677248,1286.062731844385,2097.550502160695,SARIMAX,48.26679512602096,1681.2547180677248,1286.062731844385,Q1_nhỏ
25,31,2012-11-02,1605.4530010168903,986.2166046616294,2737.766863048769,SARIMAX,109.10006442279605,1605.4530010168903,986.2166046616294,Q1_nhỏ
25,31,2012-11-09,1458.944756680237,839.7083603249762,2591.258618712116,SARIMAX,120.05596855995518,1458.944756680237,839.7083603249762,Q1_nhỏ
25,31,2012-11-16,1891.1061147844769,1271.8697184292157,2759.1115609278004,SARIMAX,78.64401848587332,1891.1061147844769,1271.8697184292157,Q1_nhỏ
25,31,2012-11-23,1827.6726589956932,1189.205411040077,2695.6781051390167,SARIMAX,82.42573891359446,1827.6726589956932,1189.205411040077,Q1_nhỏ
25,32,2012-11-02,2545.4410092084627,1278.3371771393367,3998.12798708696,SARIMAX,106.84949288191821,2545.4410092084627,1278.3371771393367,Q2
25,32,2012-11-09,3280.299467623903,2013.1956355547773,5544.976422818447,SARIMAX,107.66641345163306,3280.299467623903,2013.1956355547773,Q2
25,32,2012-11-16,3387.7751487137493,2120.6713166446234,4840.462126592247,SARIMAX,80.28250667640259,3387.7751487137493,2120.6713166446234,Q2
25,32,2012-11-23,4283.994000608316,2861.156152314838,5736.680978486814,SARIMAX,67.12252224824915,4283.994000608316,2861.156152314838,Q2
25,36,2012-11-02,732.8994762747767,0.0,2219.8182279526222,SARIMAX,304.45026026536095,732.8994762747767,-11.496135049402485,Q1_nhỏ
25,36,2012-11-09,520.5399371620467,0.0,2007.4586888398924,SARIMAX,425.8614118917649,520.5399371620467,-209.3200370189052,Q1_nhỏ
25,36,2012-11-16,755.9924184554361,26.13244427448421,2242.9111701332818,SARIMAX,293.2276398205006,755.9924184554361,26.13244427448421,Q1_nhỏ
25,36,2012-11-23,943.4925635786624,213.6325893977105,2494.8938038260285,SARIMAX,241.78899786719103,943.4925635786624,213.6325893977105,Q1_nhỏ
25,38,2012-11-02,43487.70539152357,30421.34291394639,57719.82457320245,SARIMAX,62.77287204161607,43487.70539152357,30421.34291394639,Q4_lớn
25,38,2012-11-09,39828.67082118538,26762.3083436082,54060.790002864254,SARIMAX,68.53977573546251,39828.67082118538,26762.3083436082,Q4_lớn
25,38,2012-11-16,37726.14627125267,26716.520255419706,52159.26544466849,SARIMAX,67.44061533959582,37726.14627125267,26716.520255419706,Q4_lớn
25,38,2012-11-23,40115.82340985096,27049.46093227378,54347.94259152984,SARIMAX,68.0491619986356,40115.82340985096,27049.46093227378,Q4_lớn
25,33,2012-11-02,2708.061201581674,1858.6924704687096,3980.2693612682274,SARIMAX,78.34301859796916,2708.061201581674,1858.6924704687096,Q2
25,33,2012-11-09,2427.4347141423264,1578.065983029362,3891.6463280438666,SARIMAX,95.3096835740009,2427.4347141423264,1578.065983029362,Q2
25,33,2012-11-16,2693.8597069453995,1844.4909758324352,3888.316338080638,SARIMAX,75.8697773673493,2693.8597069453995,1844.4909758324352,Q2
25,33,2012-11-23,3522.027076410997,2672.6583452980326,4799.035322452899,SARIMAX,60.37366922578231,3522.027076410997,2672.6583452980326,Q2
25,56,2012-11-02,0.0,0.0,4457.720945987154,SARIMAX,4678.617512217432,-197.26485054775932,-4771.546897189859,Q1_nhỏ
25,56,2012-11-09,146.61631620671292,0.0,6485.087948142654,SARIMAX,7443.069066878105,146.61631620671292,-4427.665730435387,Q1_nhỏ
25,56,2012-11-16,696.764280322278,0.0,7035.235912258218,SARIMAX,1566.204523792538,696.764280322278,-3877.517766319822,Q1_nhỏ
25,56,2012-11-23,1024.7698570745624,0.0,5679.755653609475,SARIMAX,900.6185905510577,1024.7698570745624,-3549.512189567537,Q1_nhỏ
25,55,2012-11-02,6789.806640687342,4386.640828197769,10875.573242656736,SARIMAX,95.568736458187,6789.806640687342,4386.640828197769,Q3
25,55,2012-11-09,13568.901137455136,11165.735324965564,18803.95517012238,SARIMAX,56.292103301368535,13568.901137455136,11165.735324965564,Q3
25,55,2012-11-16,9609.237153863436,7206.071341373863,13665.534847353563,SARIMAX,67.22139752147385,9609.237153863436,7206.071341373863,Q3
