Store,Dept,Date,forecast,lower_95,upper_95,method
6,11,2012-11-02,23481.70373188464,16974.58756575361,30335.264118459378,SARIMAX
6,11,2012-11-09,20594.24481178085,15281.4471666899,27447.805198355585,SARIMAX
6,11,2012-11-16,20296.7628534022,14983.965208311252,27150.323239976937,SARIMAX
6,11,2012-11-23,22624.896420649937,17312.09877555899,31095.08987064716,SARIMAX
6,3,2012-11-02,11396.520139815948,4836.5017830328725,17771.53352010613,SARIMAX
6,3,2012-11-09,11226.847881545273,4666.829524762197,17601.861261835456,SARIMAX
6,3,2012-11-16,10642.756711844318,4082.738355061243,16445.431733947455,SARIMAX
6,3,2012-11-23,13538.345425259346,5501.6503950465285,19913.358805549527,SARIMAX
6,19,2012-11-02,2891.891461518623,2100.5945120392043,3842.598298971495,SARIMAX
6,19,2012-11-09,2845.9676469194446,1973.3055914113284,3796.674484372316,SARIMAX
6,19,2012-11-16,2873.9265844115066,2080.5955072813704,3824.6334218643774,SARIMAX
6,19,2012-11-23,2828.671722396765,2037.374772917346,3779.378559849637,SARIMAX
6,30,2012-11-02,4135.677982250551,3121.126055412448,5206.17693770997,SARIMAX
6,30,2012-11-09,4147.414289457519,3132.862362619416,5217.913244916937,SARIMAX
6,30,2012-11-16,4021.59517558186,3007.043248743756,5092.094131041278,SARIMAX
6,30,2012-11-23,4345.977158294433,3311.0353727385145,5588.050479785647,SARIMAX
6,35,2012-11-02,2780.126320302249,1661.001933440186,4134.572282343056,SARIMAX
6,35,2012-11-09,2613.694661864017,1494.5702750019536,3968.140623904824,SARIMAX
6,35,2012-11-16,3139.441026292773,2020.31663943071,4493.88698833358,SARIMAX
6,35,2012-11-23,2853.649701367948,1734.525314505884,4229.408398750231,SARIMAX
6,40,2012-11-02,69667.7366209073,64081.50285146092,75132.1057752535,SARIMAX
6,40,2012-11-09,68407.09612999193,62820.86236054556,75685.85302831627,SARIMAX
6,40,2012-11-16,65428.535189065646,59973.52590604584,72707.29208738999,SARIMAX
6,40,2012-11-23,64274.37409042526,58819.36480740545,69738.74324477147,SARIMAX
6,29,2012-11-02,6806.403030446718,5529.531995520155,9699.208704218703,SARIMAX
6,29,2012-11-09,6554.091859626207,5277.220824699644,8434.791068120667,SARIMAX
6,29,2012-11-16,6672.706103588496,5395.835068661933,8553.405312082956,SARIMAX
6,29,2012-11-23,8425.462445131483,7133.692342306526,10306.161653625944,SARIMAX
6,48,2012-11-02,2863.84035210462,1288.7138945448764,5136.088151534414,SARIMAX
6,48,2012-11-09,3622.471782438636,1981.963587381681,5891.219304107134,SARIMAX
6,48,2012-11-16,3986.697152356591,2346.188957299636,6255.444674025089,SARIMAX
6,48,2012-11-23,5210.7351815019865,3466.8446182804187,7479.482703170484,SARIMAX
6,72,2012-11-02,72573.33955658307,59096.90776887244,90927.40066588735,SARIMAX
6,72,2012-11-09,76855.15493340744,63378.7231456968,95209.21604271172,SARIMAX
6,72,2012-11-16,71948.40908498809,58471.97729727745,90304.1884856906,SARIMAX
6,72,2012-11-23,299934.7413389478,286458.30955123715,318288.8024482521,SARIMAX
6,71,2012-11-02,4756.396395956526,3081.285260729828,7231.70271203528,SARIMAX
6,71,2012-11-09,5145.6557253460805,3510.282537431693,7007.4838426932665,SARIMAX
6,71,2012-11-16,6518.935469485059,4707.787924119317,8994.241785563812,SARIMAX
6,71,2012-11-23,8312.849443718043,6637.738308491345,10174.67756106523,SARIMAX
6,94,2012-11-02,39789.56369526111,33684.1099555898,47391.42434701534,SARIMAX
6,94,2012-11-09,40273.33258263957,34167.87884296827,47875.1932343938,SARIMAX
6,94,2012-11-16,39137.25386771032,33031.800128039016,46739.11451946455,SARIMAX
6,94,2012-11-23,46643.98029171335,40538.52655204204,54245.84094346758,SARIMAX
7,1,2012-11-02,12133.21688322131,7670.944573727839,19420.339305794165,SARIMAX
7,1,2012-11-09,7746.7296794625,3284.457369969029,15382.713395066536,SARIMAX
7,1,2012-11-16,8386.098514021578,3923.826204528107,15673.220936594433,SARIMAX
7,1,2012-11-23,8848.58473403945,4386.312424545979,16484.568449643488,SARIMAX
7,6,2012-11-02,2823.530975497632,0.0,5710.862908372825,SARIMAX
7,6,2012-11-09,2969.1727204729377,231.52855833813828,6088.768941404864,SARIMAX
7,6,2012-11-16,1959.0029505039447,0.0,4846.334883379137,SARIMAX
7,6,2012-11-23,16144.59788398954,13406.95372185474,19031.929816864733,SARIMAX
7,12,2012-11-02,4028.047542309996,2534.538697603733,5687.7883183267295,SARIMAX
7,12,2012-11-09,3381.6228257867333,2117.3067592739308,5041.363601803467,SARIMAX
7,12,2012-11-16,3671.898807479311,2407.582740966508,5006.123710035014,SARIMAX
7,12,2012-11-23,3213.8840018821325,1949.56793536933,4548.108904437835,SARIMAX
7,10,2012-11-02,21307.71629467967,17451.666377004596,25523.17005583716,SARIMAX
7,10,2012-11-09,19491.62840930681,15635.578491631735,23707.08217046429,SARIMAX
7,10,2012-11-16,20912.56058972595,17056.510672050874,25128.01435088344,SARIMAX
7,10,2012-11-23,20348.74946021251,16492.699542537437,24564.20322137,SARIMAX
7,16,2012-11-02,5410.266359725533,0.0,16378.9367203119,SARIMAX
7,16,2012-11-09,4787.118742662056,0.0,15755.789103248422,SARIMAX
7,16,2012-11-16,4417.104832483572,0.0,15385.775193069938,SARIMAX
7,16,2012-11-23,4034.1805987119296,0.0,15918.525609976516,SARIMAX
7,17,2012-11-02,6630.258725230732,5452.903602637718,8549.52469485813,SARIMAX
7,17,2012-11-09,6366.488587121687,5189.133464528672,8036.345535944469,SARIMAX
7,17,2012-11-16,7144.456640756674,5938.522279071835,8814.313589579455,SARIMAX
7,17,2012-11-23,8240.191906194077,7034.257544509239,10159.457875821474,SARIMAX
7,27,2012-11-02,660.4392733159336,446.3065486180873,839.3392449895254,SARIMAX
7,27,2012-11-09,651.1105374233628,357.8208076414313,830.0105090969545,SARIMAX
7,27,2012-11-16,618.8551023752809,406.7520444744623,797.7550740488726,SARIMAX
7,27,2012-11-23,796.4448006037584,584.3417427029398,1010.039523078118,SARIMAX
7,23,2012-11-02,15345.017817744423,12757.378436979716,18973.48972858948,SARIMAX
7,23,2012-11-09,15133.155363017724,12545.515982253017,18761.62727386278,SARIMAX
7,23,2012-11-16,16718.80855443296,14131.169173668251,20347.28046527801,SARIMAX
7,23,2012-11-23,24800.34503664387,22212.705655879163,28472.59337612661,SARIMAX
7,31,2012-11-02,1675.6907543307398,923.8271525700538,2832.22730402959,SARIMAX
7,31,2012-11-09,1599.1026322005775,841.7200201016778,2645.5833996251577,SARIMAX
7,31,2012-11-16,1649.8838966040134,898.0202948433275,2696.3646640285933,SARIMAX
7,31,2012-11-23,2900.7122748183538,1928.0882595291023,4057.248824517204,SARIMAX
7,32,2012-11-02,3556.4359566629737,2216.566598693424,5420.764126854214,SARIMAX
7,32,2012-11-09,3517.2094408658822,2177.340082896332,5403.902443689244,SARIMAX
7,32,2012-11-16,3855.083774335766,2508.249428999992,5719.411944527006,SARIMAX
7,32,2012-11-23,6958.515527487885,5618.646169518335,8822.843697679125,SARIMAX
7,33,2012-11-02,3004.4850429157264,1852.549330137876,4496.031837971535,SARIMAX
7,33,2012-11-09,3219.4852857358737,2067.5495729580234,4711.032080791683,SARIMAX
7,33,2012-11-16,2331.8890592525886,1179.9533464747385,3823.435854308398,SARIMAX
7,33,2012-11-23,6655.840680720632,5503.904967942782,8197.317105808188,SARIMAX
7,36,2012-11-02,961.868713892152,0.0,2153.29355655117,SARIMAX
7,36,2012-11-09,1489.6759268447502,304.3803846295443,2681.100769503768,SARIMAX
7,36,2012-11-16,1672.2169582048264,486.9214159896205,2863.641800863844,SARIMAX
7,36,2012-11-23,3464.983163818966,2200.363540691555,5375.399820294584,SARIMAX
7,38,2012-11-02,30380.136547409045,21076.822554357368,38860.22162337751,SARIMAX
7,38,2012-11-09,27281.56564926836,17978.251656216682,35761.65072523683,SARIMAX
7,38,2012-11-16,22599.528758748733,13296.214765697056,31079.6138347172,SARIMAX
7,38,2012-11-23,24374.75634162079,15027.102277133934,32854.841417589254,SARIMAX
7,55,2012-11-02,4293.319387814093,2129.5854277546323,7591.503116340989,SARIMAX
7,55,2012-11-09,18482.65970986964,16318.925749810176,23981.837570298943,SARIMAX
7,55,2012-11-16,9313.260739765774,7243.342969652968,12555.00872132113,SARIMAX
7,55,2012-11-23,20660.06960381289,18496.335643753435,23901.81758536825,SARIMAX
7,56,2012-11-02,701.883044963746,0.0,6942.600524030877,SARIMAX
7,56,2012-11-09,512.2901527497589,0.0,6753.007631816889,SARIMAX
7,56,2012-11-16,305.02082616584926,0.0,6545.73830523298,SARIMAX
7,56,2012-11-23,1584.336055929164,0.0,7825.053534996295,SARIMAX
7,80,2012-11-02,395.79213694485645,112.67646027595316,714.5782556878273,SARIMAX
7,80,2012-11-09,423.77327870927184,95.5093541909801,718.6685920058417,SARIMAX
7,80,2012-11-16,410.62139494571744,127.50571827681416,729.4075136886883,SARIMAX
7,80,2012-11-23,424.09118421264327,95.82725969435154,718.986497509213,SARIMAX
7,93,2012-11-02,1539.812616400448,1046.2291296629317,2309.823997281402,SARIMAX
7,93,2012-11-09,1751.3572721108096,1168.6805037468591,2519.9951245101365,SARIMAX
7,93,2012-11-16,1864.711471688936,1282.0347033249857,2634.72285256989,SARIMAX
7,93,2012-11-23,2569.0223886214526,2075.4389018839365,3337.66024102078,SARIMAX
7,82,2012-11-02,8327.089462901822,6843.794059213298,10183.368803490048,SARIMAX
7,82,2012-11-09,8889.936812370808,7406.075265815345,11153.098819104702,SARIMAX
7,82,2012-11-16,8548.034963522967,7042.093845156895,10404.314304111193,SARIMAX
7,82,2012-11-23,9790.02190579614,8284.080787430068,12053.183912530034,SARIMAX
7,92,2012-11-02,28472.93096721516,25303.104161963143,31752.734386632663,SARIMAX
7,92,2012-11-09,29915.499375873285,26745.672570621275,33315.86046213612,SARIMAX
7,92,2012-11-16,29669.989495640653,26500.162690388643,32949.79291505816,SARIMAX
7,92,2012-11-23,35506.112298203865,32336.28549295185,38906.4733844667,SARIMAX
7,97,2012-11-02,3959.740528316117,2906.591718386496,5271.592222533465,SARIMAX
7,97,2012-11-09,4626.536774370168,3550.271528414074,5938.388468587516,SARIMAX
7,97,2012-11-16,4201.877101937222,3149.3210211364844,5517.384862810184,SARIMAX
7,97,2012-11-23,5719.45315043174,4878.9500674205965,7177.547510874452,SARIMAX
7,98,2012-11-02,88.22291273971555,0.0,346.7128872854332,SARIMAX
7,98,2012-11-09,87.28973004654445,0.0,323.93139082260774,SARIMAX
7,98,2012-11-16,69.56111767266196,0.0,306.20277844872527,SARIMAX
7,98,2012-11-23,112.68503655999024,0.0,349.32669733605354,SARIMAX
8,2,2012-11-02,36502.27609939035,32987.24100027065,40192.38463647457,SARIMAX
8,2,2012-11-09,34590.0441456367,31405.79170075569,38280.15268272092,SARIMAX
8,2,2012-11-16,35514.19278560707,32329.94034072606,39204.30132269129,SARIMAX
8,2,2012-11-23,34650.59646149639,31472.51919288545,38460.91439549702,SARIMAX
8,9,2012-11-02,9932.425196196942,6116.538260593241,14511.17880307114,SARIMAX
8,9,2012-11-09,10029.874356522989,6213.987420919288,14608.627963397186,SARIMAX
8,9,2012-11-16,10389.720518776978,6573.833583173277,14989.89583976771,SARIMAX
8,9,2012-11-23,16206.07374758432,12390.18681198062,20784.82735445852,SARIMAX
8,8,2012-11-02,30110.10359436117,28086.526214579462,32372.06975725819,SARIMAX
8,8,2012-11-09,29483.858310690768,27256.99154697459,32308.85357408992,SARIMAX
8,8,2012-11-16,29215.3493959361,27191.772016154388,31477.31555883312,SARIMAX
8,8,2012-11-23,29432.09698694599,27205.230223229813,31694.063149843005,SARIMAX
8,14,2012-11-02,11624.615031582052,8898.47849703421,14353.830785253962,SARIMAX
8,14,2012-11-09,12440.64560730032,9615.917006096071,17786.006969661852,SARIMAX
8,14,2012-11-16,13649.156634246106,10923.020099698264,16378.372387918016,SARIMAX
8,14,2012-11-23,32026.52142017296,29300.38488562512,34755.73717384487,SARIMAX
8,20,2012-11-02,3161.3871861584294,2066.235699862381,4338.8219428727625,SARIMAX
8,20,2012-11-09,3409.536229217053,2287.20183330563,4586.970985931386,SARIMAX
8,20,2012-11-16,3165.4132042137862,2070.2617179177378,4342.847960928119,SARIMAX
8,20,2012-11-23,3633.100904382451,2537.9494180864026,4810.535661096785,SARIMAX
8,22,2012-11-02,7171.097832231329,5502.054568450475,9536.456595910786,SARIMAX
8,22,2012-11-09,7459.65669177677,5790.613427995916,9825.015455456229,SARIMAX
8,22,2012-11-16,6766.355702321656,5097.312438540802,9131.714466001113,SARIMAX
8,22,2012-11-23,12240.813583203108,10571.770319422252,14606.172346882564,SARIMAX
8,49,2012-11-02,2249.353458364684,1274.239473999688,3416.7969091174173,SARIMAX
8,49,2012-11-09,2006.284885963884,1031.1709015988877,3173.728336716617,SARIMAX
8,49,2012-11-16,2207.518092723065,1222.396979946736,3374.961543475798,SARIMAX
8,49,2012-11-23,1920.9267124150404,935.8055996387112,3088.370163167773,SARIMAX
8,28,2012-11-02,332.7750927685209,188.27405633294345,496.31222088574896,SARIMAX
8,28,2012-11-09,323.3758097978354,189.71853046431625,522.6276353500475,SARIMAX
8,28,2012-11-16,258.47072523446025,124.81344590094103,457.72255078667234,SARIMAX
8,28,2012-11-23,278.1763081681459,144.5190288346267,433.3113459963982,SARIMAX
8,26,2012-11-02,6714.004818380426,5174.720649604951,8729.832451430102,SARIMAX
8,26,2012-11-09,6039.672357657903,4500.388188882429,8273.946713375788,SARIMAX
8,26,2012-11-16,5129.929725484531,3590.645556709057,7145.757358534208,SARIMAX
8,26,2012-11-23,6863.358582908084,5324.074414132609,8879.186215957761,SARIMAX
8,58,2012-11-02,902.560177137914,0.0,2855.216568074184,SARIMAX
8,58,2012-11-09,898.4542429141761,0.0,2851.1106338504464,SARIMAX
8,58,2012-11-16,847.6184352784245,0.0,2617.645230550396,SARIMAX
8,58,2012-11-23,952.8273883830556,0.0,2727.41992354661,SARIMAX
8,67,2012-11-02,4359.677530263849,2502.0548333351053,6237.295849122279,SARIMAX
8,67,2012-11-09,4879.14925422349,3021.5265572947465,6756.76757308192,SARIMAX
8,67,2012-11-16,4775.747150915928,2918.124453987184,6653.365469774358,SARIMAX
8,67,2012-11-23,4114.872709381201,2102.633986558463,5992.491028239631,SARIMAX
8,60,2012-11-02,244.02625198304744,117.95706426482968,365.0723590449644,SARIMAX
8,60,2012-11-09,229.8517432034331,136.5856352655732,350.8978502653501,SARIMAX
8,60,2012-11-16,212.7130147121036,86.6438269938858,333.7591217740205,SARIMAX
8,60,2012-11-23,208.9218394359036,115.65573149804364,329.9679464978205,SARIMAX
8,81,2012-11-02,12253.277958546852,11507.262085784803,13270.50918412992,SARIMAX
8,81,2012-11-09,13077.144273684986,12331.128400922937,14094.375499268051,SARIMAX
8,81,2012-11-16,12931.554200551813,12185.538327789764,13973.597223486968,SARIMAX
8,81,2012-11-23,13172.836188894891,12426.820316132844,14190.06741447796,SARIMAX
8,79,2012-11-02,25656.43512114452,22224.214348927675,29760.125051907587,SARIMAX
8,79,2012-11-09,22185.634773358808,18753.41400114197,26924.501105827683,SARIMAX
8,79,2012-11-16,19141.49104878846,15709.27027657162,23880.35738125733,SARIMAX
8,79,2012-11-23,23280.45616266585,19848.23539044901,28545.180284220725,SARIMAX
8,85,2012-11-02,1951.3010397076373,1107.1779242955165,3235.621049502248,SARIMAX
8,85,2012-11-09,1544.695666367529,700.5725509554075,2829.015676162139,SARIMAX
8,85,2012-11-16,1360.168719102176,516.0456036900546,2644.4887288967857,SARIMAX
8,85,2012-11-23,1734.5546314532164,890.4315160410949,3055.4157470587693,SARIMAX
8,87,2012-11-02,24595.061741226666,20276.013266544967,30112.8803204756,SARIMAX
8,87,2012-11-09,24489.87547472664,20027.378663938583,30246.45244704294,SARIMAX
8,87,2012-11-16,22736.8002962996,18274.303485511544,28254.618875548524,SARIMAX
8,87,2012-11-23,24432.35393126184,19969.857120473785,29950.17251051076,SARIMAX
8,91,2012-11-02,30320.65515183105,27825.042613382924,33474.30130876158,SARIMAX
8,91,2012-11-09,33922.09631448496,31426.483776036832,37075.74247141549,SARIMAX
8,91,2012-11-16,32579.05651659756,30083.443978149426,35732.70267352808,SARIMAX
8,91,2012-11-23,30954.25637754656,28458.64383909843,34243.95187206268,SARIMAX
9,2,2012-11-02,28972.650199079384,25845.14136222403,31288.995599787795,SARIMAX
9,2,2012-11-09,25465.51444113226,23213.63353878953,27781.85984184068,SARIMAX
9,2,2012-11-16,24492.72523012599,22240.844327783263,26809.0706308344,SARIMAX
9,2,2012-11-23,24596.88275912567,22345.001856782943,26913.22815983408,SARIMAX
9,8,2012-11-02,25695.550013142943,24064.2094623951,27617.818019126724,SARIMAX
9,8,2012-11-09,24724.795460572383,23093.454909824544,26635.056233507257,SARIMAX
9,8,2012-11-16,24554.077343534154,22922.736792786312,26476.34534951793,SARIMAX
9,8,2012-11-23,24310.004005940697,22678.66345519285,26220.264778875568,SARIMAX
9,9,2012-11-02,15769.407092770669,11834.12460501409,19152.427288741103,SARIMAX
9,9,2012-11-09,15477.491578282486,11817.634907195325,18860.51177425292,SARIMAX
9,9,2012-11-16,14897.832824360745,10962.550336604168,19519.633299584973,SARIMAX
9,9,2012-11-23,22652.71138898028,18992.85471789312,26035.73158495072,SARIMAX
9,14,2012-11-02,7798.246145279321,5979.47196436619,9800.42207679496,SARIMAX
9,14,2012-11-09,8644.744051239384,6825.969870326253,11124.353943916038,SARIMAX
9,14,2012-11-16,8528.029777038944,6709.255596125813,10530.205708554582,SARIMAX
9,14,2012-11-23,22607.94788187128,20789.17370095815,24610.12381338692,SARIMAX
9,20,2012-11-02,2407.52260118451,1553.2558833304,3645.333643394462,SARIMAX
9,20,2012-11-09,2623.246276261613,1768.9795584075025,3808.95637075976,SARIMAX
9,20,2012-11-16,2792.795656991196,1938.528939137085,3978.505751489342,SARIMAX
9,20,2012-11-23,4592.948226457702,3641.5345255496313,5778.6583209558485,SARIMAX
9,22,2012-11-02,6426.9187519402185,4761.624883149743,7772.803334613753,SARIMAX
9,22,2012-11-09,7251.281744969337,5585.987876178862,8597.16632764287,SARIMAX
9,22,2012-11-16,5467.094094396497,3801.800225606022,6812.978677070031,SARIMAX
9,22,2012-11-23,10912.739224001987,9247.445355211512,12911.615172579097,SARIMAX
9,26,2012-11-02,4851.31393399548,3755.5655940988495,6403.773007139359,SARIMAX
9,26,2012-11-09,4579.830549670694,3214.306398806387,6132.289622814574,SARIMAX
9,26,2012-11-16,4364.57217416908,2999.048023304773,5917.03124731296,SARIMAX
9,26,2012-11-23,4785.560280925329,3420.036130061021,6338.019354069208,SARIMAX
9,28,2012-11-02,410.0855737074776,307.8937587590437,560.6793195721912,SARIMAX
9,28,2012-11-09,343.0427070042311,240.8508920557972,550.3232174212687,SARIMAX
9,28,2012-11-16,316.6056576136588,214.41384266522485,467.1994034783724,SARIMAX
9,28,2012-11-23,300.0464613547251,200.23189960872108,507.3269717717627,SARIMAX
9,67,2012-11-02,3367.331599578426,2062.1057589337515,5326.249300800231,SARIMAX
9,67,2012-11-09,3799.859215204304,2494.633374559628,5758.776916426108,SARIMAX
9,67,2012-11-16,4332.401357182675,2630.146392578621,6291.3190584044805,SARIMAX
9,67,2012-11-23,3768.31337532468,2066.058410720626,5727.2310765464845,SARIMAX
9,81,2012-11-02,2590.6063450016445,2334.3685977487385,2895.7833356737888,SARIMAX
9,81,2012-11-09,2542.2837822903944,2285.4937056468348,2803.645030159849,SARIMAX
9,81,2012-11-16,2649.883647470074,2393.645900217168,2911.2448953395283,SARIMAX
9,81,2012-11-23,2719.4216654705515,2463.183918217645,2980.782913340006,SARIMAX
9,79,2012-11-02,13768.372937980796,12324.175525257706,15224.610897620363,SARIMAX
9,79,2012-11-09,12962.625972653084,11518.428559929993,14418.863932292652,SARIMAX
9,79,2012-11-16,13565.736698277356,12120.586119791817,15021.974657916922,SARIMAX
9,79,2012-11-23,13659.813683379603,12177.489640158545,15116.051643019173,SARIMAX
9,87,2012-11-02,17321.09094473498,13065.009969959823,20081.54181454665,SARIMAX
9,87,2012-11-09,16078.978121082751,11695.8755369452,18839.42899089442,SARIMAX
9,87,2012-11-16,12700.453130450514,8447.629120017984,15460.904000262184,SARIMAX
9,87,2012-11-23,15303.29464082737,11935.908742616337,18063.74551063904,SARIMAX
9,91,2012-11-02,874.0732760380536,561.72662077636,1236.8551469135348,SARIMAX
9,91,2012-11-09,938.4056059856666,626.0589507239731,1301.1874768611478,SARIMAX
9,91,2012-11-16,856.5242940846223,544.1776388229287,1256.4031980641662,SARIMAX
9,91,2012-11-23,946.2043630217432,569.3378582416017,1308.9862338972246,SARIMAX
9,85,2012-11-02,658.4686967329809,248.7993363712852,1132.194620210882,SARIMAX
9,85,2012-11-09,751.6925765364783,235.63464254625444,1371.833168489821,SARIMAX
9,85,2012-11-16,656.2491766076632,246.57981624596755,1129.9751000855645,SARIMAX
9,85,2012-11-23,660.0629566746335,250.3935963129378,1133.7888801525346,SARIMAX
9,96,2012-11-02,4343.918378079519,3555.448684529316,5440.48471273953,SARIMAX
9,96,2012-11-09,4001.501910513777,3213.032216963574,5177.12026515423,SARIMAX
9,96,2012-11-16,3878.2739679133433,3089.80427436314,4974.840302573354,SARIMAX
9,96,2012-11-23,4403.228795740409,3614.759102190205,5499.79513040042,SARIMAX
10,3,2012-11-02,20918.184496501613,9396.26336033293,31410.61124736553,SARIMAX
10,3,2012-11-09,20705.341040621533,9183.41990445285,31235.62256367149,SARIMAX
10,3,2012-11-16,20938.41339221357,9416.492256044883,31430.840143077483,SARIMAX
10,3,2012-11-23,19950.40020438257,8428.479068213892,30442.82695524649,SARIMAX
27,49,2012-11-02,10125.118915836138,6814.966490404857,13087.21653903849,SARIMAX
27,49,2012-11-09,10248.450311964873,6938.297886533592,14733.955636015027,SARIMAX
27,49,2012-11-16,10498.543519042598,7188.391093611317,13460.641142244953,SARIMAX
27,49,2012-11-23,10110.48324340746,6475.513433135152,14595.988567457616,SARIMAX
27,58,2012-11-02,1280.697345820084,0.0,3336.54443879154,SARIMAX
27,58,2012-11-09,1673.6106186544669,304.7421629257908,3729.4577116259225,SARIMAX
27,58,2012-11-16,1682.6087362103926,313.7402804817166,3738.455829181849,SARIMAX
27,58,2012-11-23,1724.0118498076558,294.03642887579554,3779.858942779112,SARIMAX
27,60,2012-11-02,47.20084820118119,0.0,191.83087136469783,SARIMAX
27,60,2012-11-09,89.30304467980886,6.053165372763004,268.5886673032436,SARIMAX
27,60,2012-11-16,94.15252708598209,0.0,273.4381497094168,SARIMAX
27,60,2012-11-23,88.46335792749882,5.21347862045296,233.0933810910155,SARIMAX
27,79,2012-11-02,35276.96352483294,29789.14765096679,40634.71735524257,SARIMAX
27,79,2012-11-09,36107.63234917068,31754.435199168744,41869.570229894496,SARIMAX
27,79,2012-11-16,35959.336962797446,30471.52108893129,41327.19539446487,SARIMAX
27,79,2012-11-23,37023.87459110954,32709.88872255804,42381.62842151916,SARIMAX
27,67,2012-11-02,9307.017021038484,4387.52397668362,14485.198640113422,SARIMAX
27,67,2012-11-09,11058.263106521004,6138.770062166141,18509.571937766206,SARIMAX
27,67,2012-11-16,9991.765471241508,5072.272426886644,15509.04382981008,SARIMAX
27,67,2012-11-23,10130.125743482864,5210.632699128,15647.404102051436,SARIMAX
27,81,2012-11-02,24869.09698765655,19316.01059266112,31351.25119853893,SARIMAX
27,81,2012-11-09,27921.034359973128,24151.03961897196,31787.44284300252,SARIMAX
27,81,2012-11-16,25875.068584470955,22105.07384346979,29741.47706750035,SARIMAX
27,81,2012-11-23,26153.83758888052,22383.84284787936,30020.246071909914,SARIMAX
27,87,2012-11-02,17063.336705381873,14322.682763444407,20133.50725995316,SARIMAX
27,87,2012-11-09,17136.824611394786,14396.170669457322,21202.450569944405,SARIMAX
27,87,2012-11-16,16697.842844239083,13957.18890230162,19768.01339881037,SARIMAX
27,87,2012-11-23,17715.057433752467,14974.403491815005,21780.68339230209,SARIMAX
27,85,2012-11-02,3129.0611000052822,1286.8365739073988,4852.902942155566,SARIMAX
27,85,2012-11-09,3645.621911120836,1800.1104733374457,5369.46375327112,SARIMAX
27,85,2012-11-16,3521.2743714044864,1679.049845306603,5245.116213554771,SARIMAX
27,85,2012-11-23,3371.9972282443227,1529.772702146439,5095.839070394607,SARIMAX
27,91,2012-11-02,55098.52553429997,45053.664183705776,65924.84953883452,SARIMAX
27,91,2012-11-09,66505.22082219127,58275.11253404795,74221.41343909537,SARIMAX
27,91,2012-11-16,58306.95701185691,48262.09566126271,66023.149628761,SARIMAX
27,91,2012-11-23,53402.04609108684,45171.93780294352,64228.37009562139,SARIMAX
27,96,2012-11-02,15515.86767928234,11897.0742726325,20623.53942674207,SARIMAX
27,96,2012-11-09,15564.40022679566,11945.606820145822,20276.482535775474,SARIMAX
27,96,2012-11-16,14738.799518946564,11120.006112296724,19450.88182792638,SARIMAX
27,96,2012-11-23,23660.75382276858,20041.96041611874,28372.8361317484,SARIMAX
28,3,2012-11-02,7465.357783375503,4147.543176547616,11547.301173866084,SARIMAX
28,3,2012-11-09,7277.737402812383,3959.922795984496,11359.68079330296,SARIMAX
28,3,2012-11-16,8599.448950160784,5281.634343332897,12681.392340651362,SARIMAX
28,3,2012-11-23,8649.821580465177,5524.273223258957,12731.764970955755,SARIMAX
28,11,2012-11-02,12490.210702759672,9843.286030314166,18031.71400101916,SARIMAX
28,11,2012-11-09,13802.844499054574,11154.035186610316,19344.34779731406,SARIMAX
28,11,2012-11-16,12486.465040958836,9839.54036851333,18027.96833921832,SARIMAX
28,11,2012-11-23,13283.965525545364,10637.04085309986,18825.46882380485,SARIMAX
28,19,2012-11-02,1236.6436824853256,697.4793870212661,2034.43794980429,SARIMAX
28,19,2012-11-09,1292.837460400656,743.9074214020598,2088.4121709261635,SARIMAX
28,19,2012-11-16,1224.1477192569455,684.9834237928862,2021.94198657591,SARIMAX
28,19,2012-11-23,1268.145108917161,728.9808134531015,2063.7198194426683,SARIMAX
28,29,2012-11-02,5526.858666447158,4360.042701787268,6829.924263782421,SARIMAX
28,29,2012-11-09,6499.046639361052,5332.230674701163,8514.16567079557,SARIMAX
28,29,2012-11-16,5335.616621996343,4168.800657336454,7350.735653430862,SARIMAX
28,29,2012-11-23,10542.25801306376,9314.152148069665,11845.323610399024,SARIMAX
28,30,2012-11-02,2532.1358410473795,1858.2133302062573,3667.708490693557,SARIMAX
28,30,2012-11-09,2703.6727460667007,2029.7502352255788,3752.127781794032,SARIMAX
28,30,2012-11-16,2605.744717665482,1930.1703644036609,3654.199753392813,SARIMAX
28,30,2012-11-23,2567.081630050729,1827.085422381632,3617.714606126019,SARIMAX
28,35,2012-11-02,2356.538676775816,1509.2603381616275,3330.4911140434647,SARIMAX
28,35,2012-11-09,2652.4451792604345,1746.7883831535278,3915.986148431158,SARIMAX
28,35,2012-11-16,2107.2276505015016,1259.9493118873131,3370.768619672225,SARIMAX
28,35,2012-11-23,2314.961475120178,1467.6831365059898,3281.4885654159943,SARIMAX
28,72,2012-11-02,57402.77450949088,36654.00888637081,81053.67932902866,SARIMAX
28,72,2012-11-09,53904.5355231076,33155.76989998753,77555.44034264538,SARIMAX
28,72,2012-11-16,40507.08830065357,19758.322677533502,65462.73529893412,SARIMAX
28,72,2012-11-23,332840.30168004986,313507.16248189734,356491.2064995876,SARIMAX
28,40,2012-11-02,50052.15954273409,45396.78735338643,53841.95575145072,SARIMAX
28,40,2012-11-09,49697.83636179612,45323.38025975908,53487.632570512746,SARIMAX
28,40,2012-11-16,46556.8792057064,42182.42310366936,50000.1122654785,SARIMAX
28,40,2012-11-23,43498.88014597828,39332.59687776728,47288.67635469491,SARIMAX
